plane,primitive_id,canonical_name,family,core_move,snapshot_path,sha256,active_feature_ids
meaning_plane,PRM-PRS-003,Audience-First Preparation Protocol,persuasion,"Design the argument from the audience's perspective first, explicitly identifying and integrating the strongest intelligent objection into the content. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-003.yaml,9a10849f4d673123ebfd3191a4ca645ba1be69c04f331db77a221d07d391466b,
meaning_plane,PRM-PRS-004,10-Minute Attention Architecture,persuasion,"Structure attention into reset-sized blocks by inserting a sharp format shift, question, or new tension loop every 8-10 minutes. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-004.yaml,28be60678e5ac36cbd94f80f27f0b4e70cbd7f6b87f5ac294c09d720358ff4b1,
meaning_plane,PRM-PRS-005,Logos-Ethos-Pathos Persuasion Triad,persuasion,"Balance an argument across logic, credibility, and emotion simultaneously, never allowing one channel to completely dominate the others. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-005.yaml,a48bf2424e4bfa57299af6535df81e5714d734cb9b791778a74cc145d333419e,
meaning_plane,PRM-PRS-006,Eating-the-Microphone Failure Taxonomy,persuasion,Diagnose and eliminate moments where the content serves the creator's need to perform rather than the audience's need for relevance. ,sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-006.yaml,98c82ed3560f457230f0ced6d8ff2b6e77dd38709411b8b0945049796d421cd0,
meaning_plane,PRM-PRS-007,Teaching as Compassion,persuasion,"Treat explanation as an act of care rather than a display of expertise, using a single empathetic reframe to unlock complex material. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-007.yaml,0dbbddcdff1c9be2180fbe5dcd33bab68774af4e22f1918413108fcb03b146d7,
meaning_plane,PRM-PRS-008,Warmth-Before-Competence Sequencing,persuasion,"Sequence communication to establish trust, shared worldview, and positive intent before delivering any evidence of competence or intellectual authority. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-008.yaml,f2a5d2b8fef68f3917211d6fdeaa5999483e7fdc5870e3238ebc505d3cf75251,
meaning_plane,PRM-PRS-009,The McKee Inciting Incident Engine,persuasion,"Begin the narrative at the specific moment the status quo is disrupted, forcing the protagonist into action to restore balance. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-009.yaml,91acef681584ee72d14be51159ac5ed6d0683168dc71a95369b56d9956268caa,F05|F08|F09
meaning_plane,PRM-PRS-010,The Four Intents of Authentic Delivery,persuasion,Rehearse the internal emotional intent behind the communication rather than choreographing the physical or vocal mechanics of the delivery. ,sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-010.yaml,ceef9791a140580af7c0be149f1fec9771fcbf2505b0c256dfec83ca789cdad1,
meaning_plane,PRM-PRS-011,The Conger Four-Step Persuasion Architecture,persuasion,"Execute the four sequential dependencies of persuasion in order, critically ensuring that arguments are framed around the audience's values, not the speaker's. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-011.yaml,ae333585b0f87cbb2eb45c0090fcf85868c1651688046237aff782133d14eacd,
meaning_plane,PRM-PRS-012,The Motivating Language Theory Triad,persuasion,"Simultaneously feed all three channels of motivation—Direction, Empathy, and Meaning—adjusting the ratio based on the audience's experience level and the stakes of the situation. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-012.yaml,178256ea35cee933cae2ce1842dc3071803cc19533e1b0209bf3fe2f05f8b3af,
meaning_plane,PRM-PRS-013,Narrative Coherence Architecture,persuasion,"Structure identity transitions by explicitly linking past experiences to present capabilities, rooting the cause of change in enduring character traits rather than external events. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-013.yaml,1270af764c6428b2fbf24aebaf6a248e48eba154b517d3ad30b53788ee6a1e08,
meaning_plane,PRM-PRS-014,The Berinato Data-Story Visualization Matrix,persuasion,"Classify the information into one of four quadrants (Declarative-Conceptual, Declarative-Data, Exploratory-Conceptual, Exploratory-Data) before selecting the visual format. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-014.yaml,303f6049f393c913659422e47afac5a9d9401b9e0a51952d221edd39df8a4b3b,
meaning_plane,PRM-PRS-015,The What Is / What Could Be Contrast Engine,persuasion,"Continuously oscillate between validating the audience's current reality and revealing a superior future state, creating an irresistible structural tension. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-015.yaml,b05b6aabef1d48f0a3bf07f5b4a43febe2fb53445df5e1a8524a6ba0f78f48d5,F02|F03|F05|F15
meaning_plane,PRM-PRS-016,The Audience-as-Hero / Presenter-as-Mentor Inversion,persuasion,"Strip the speaker of the protagonist role; explicitly position the audience as the hero who must cross the threshold, and the speaker as the mentor who provides the magical tool. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-016.yaml,72b71a3e9405e22359242ca9aa889c676de582abcf32146b0e25a452ad29cc94,
meaning_plane,PRM-PRS-017,The Big Idea Formulation Protocol,persuasion,"Condense the core message into a single, complete sentence containing a unique point of view, explicit stakes, and the word ""you,"" refusing to proceed with production until this is achieved. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-017.yaml,4665dddc4d364c3afc8efc47a54200964a41b359373d828037fde06116b47155,
meaning_plane,PRM-PRS-018,The S.T.A.R. Moment Architecture,persuasion,"Design and insert a deliberate, highly concentrated emotional or sensory peak (the S.T.A.R. moment) that perfectly encapsulates and amplifies the Big Idea. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-018.yaml,e3001e32f2f2ea9348d9ca3286a01a0faa4da03916aa23e12e5f7b4997fb057a,
meaning_plane,PRM-PRS-019,The Three-Channel Contrast System,persuasion,"Engineer contrast across three simultaneous planes: alternate between current reality and future vision (Content), between analytical data and emotional narrative (Emotion), and between standard and unexpected delivery formats (Delivery). ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-019.yaml,bed24dd7c2161b1671c4e17cbde16e2bbc16d61510c5cfdf4f16c8cc389f6068,
meaning_plane,PRM-PRS-020,The Audience Journey Map,persuasion,Explicitly define the starting and ending states of the audience on two axes—Inward (belief) and Outward (behavior)—before drafting any content. ,sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-020.yaml,524824890cb4640851463d9022f38168b0884158da82ca541a62e0b2f0c39a61,
meaning_plane,PRM-PRS-021,The AI-Era Presence Imperative,persuasion,"Prioritize un-fakeable human signals (warmth, real-time responsiveness, and lived experience) over synthetic polish, using AI to structure the message but never to replace the messenger's presence. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-021.yaml,c8f41f170bd294f323eb6da55a067db53f646bf0cfe4ba5a9e54c612c4c444c7,
meaning_plane,PRM-PRS-022,The 65/25/10 Pathos Allocation Protocol,persuasion,"Audit and restructure content to ensure a dominant allocation of narrative and emotional material (65%), supported by data (25%) and framed by credibility (10%). ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-022.yaml,54e0242b1ba6771b9118601f380e1c65442e4f6fd207550a87f52794e5f37110,
meaning_plane,PRM-PRS-023,The Emotionally Competent Stimulus Design,persuasion,"Engineer a specific, high-intensity moment (via props, shocking stats, stark visuals, or vulnerable narrative) designed to trigger a dopamine release that flags the surrounding information as vital for survival/memory. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-023.yaml,4f97c1bdf97e5318b2198173b781342e12a08608a4e68191ee54caded21a5829,
meaning_plane,PRM-PRS-024,The 18-Minute Cognitive Load Constraint,persuasion,"Enforce a hard stop of 18 minutes for any unbroken informational delivery, utilizing ""soft breaks"" (stories, videos, or interactivity) to reset cognitive load in longer formats. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-024.yaml,d0f24f75c93fd98b0e767e472275926d0ae3654b57ba69220519a0d1d8830a6d,
meaning_plane,PRM-PRS-025,The Rule of Three Message Architecture,persuasion,"Structure all content using a strict Message Map: one overarching headline (Big Idea) supported by exactly three core pillars, rejecting any structure that attempts to deliver four or more main points. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-025.yaml,54a416617e2d3ceafa904b0ee85467b4c46d120b7ac31836bf193b975138b406,
meaning_plane,PRM-PRS-026,The Passion-as-Contagion Engine,persuasion,"Execute a pre-recording diagnostic to ensure the speaker is operating from deep, authentic passion for the topic, leveraging biological 'mood contagion' to infect the audience with that same energy. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-026.yaml,bfcc80abc3dc98912569d4f0868da1cadcf1eb802c396259b821f3b99c5dcefb,
meaning_plane,PRM-PRS-027,The Multisensory Delivery Architecture,persuasion,"Engineer content to trigger multiple sensory pathways simultaneously—combining auditory narrative with vivid imagery, physical props, or interactive kinesthetic exercises. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-027.yaml,74dc41916757a6c7612031f3e364554553b910510dfd402fbd5fb2f15ada7f4e,
meaning_plane,PRM-PRS-028,The Authenticity Imperative,persuasion,"Identify the speaker's innate delivery style (animated, reflective, professorial) and execute relentless preparation until the techniques vanish, leaving only authentic presence. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-028.yaml,80993ac514626f87646cbb0d47f4838f55d72c20f11e801b11da5252ee139769,
meaning_plane,PRM-PRS-029,The Throughline as Structural Anchor,persuasion,"Define a single, specific idea in 15 words or fewer before drafting any content, and ruthlessly eliminate any material that does not directly serve or connect to this exact throughline. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-029.yaml,8da2631f985eb8ffcc412b539606ce8e70a8d772ccdf1b70a5252b478be64f37,
meaning_plane,PRM-PRS-030,Idea-Building as Gift Architecture,persuasion,"Design content starting from the audience's existing worldview (not the coach's expertise), incrementally building the new idea using metaphors and concepts the audience already understands. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-030.yaml,8660c4b7ef558eec3422ca9bb759e7731ab822ec5cdf2bf1b494ace4b6e7e25d,
meaning_plane,PRM-PRS-031,Connection Before Content,persuasion,"Dedicate the first 30-60 seconds of any engagement strictly to establishing a human connection (using vulnerability, humor, or deep eye contact) before introducing any substantive content or credentials. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-031.yaml,5b4696fcd205804baa21db0fd8db9286e4730787683f4ab95c015a6e241df40a,
meaning_plane,PRM-PRS-032,The Explanation Engine,persuasion,"Translate complex concepts using a strict sequence: identify the gap in current understanding, provide a structural metaphor, build the new model incrementally, define negative boundaries, and validate with concrete examples. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-032.yaml,9bde377576c1c15bd0708861a603364994f41815fcd182342f39ba4dd25cae6c,
meaning_plane,PRM-PRS-033,The Uncanny Valley Warning,persuasion,"Identify deliveries that feel memorized but mechanical, and intervene with a rehearsal protocol designed to internalize the script so deeply that the speaker's natural prosody and presence return. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-033.yaml,6cf9222c85f3958585d93ff29ddb242f420354c2b63d6b4135ba992dc5c7801d,
meaning_plane,PRM-PRS-034,The Five Talk Tools as a Modular Palette,persuasion,"Designate a primary and secondary 'Talk Tool' (Narration, Explanation, Persuasion, or Revelation) for each segment of content, mapping the choice directly to the goal of the throughline. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-034.yaml,82c911db4e175aa78879ac5a33c809788c9b2895c10e9d7c6fc3cda1da5ba30f,
meaning_plane,PRM-PRS-035,Curiosity Ignition as the Opening Architecture,persuasion,"Design the first 60 seconds to instantly create a curiosity gap (via a dramatic statement, a puzzling question, or a stunning visual) while explicitly banning apologies, credentials, or administrative context-setting. ",sources/cmf_primitive_registry_snapshot/meaning_plane/persuasion/PRM-PRS-035.yaml,b82904d2c87d64d0c77a975e28cdde860d839fcf435acad618e2a8e5ca0ba120,
meaning_plane,PRM-PSY-001,Matching Principle,psychological_diagnostics,"Detect the active conversation layer (practical, emotional, or social) and match it before attempting to redirect or advise. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-001.yaml,77c09b403aca66e77b2c71b1faa4dbeacd410d9d6c69685f9c2222dc65bf8ca7,F02|F03|F04|F06|F10|F16
meaning_plane,PRM-PSY-002,Looping for Understanding,psychological_diagnostics,Prove comprehension by summarizing the speaker's point in your own words and explicitly asking for confirmation before responding. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-002.yaml,7dfbbaa3e469bbabf8b484382fec8ac4cb32c99fc8878811901389bf371ab1df,
meaning_plane,PRM-PSY-003,Ego State Switching,psychological_diagnostics,Identify the client's active Ego State and intentionally anchor your response in the Adult state to break crossed transactions. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-003.yaml,fac4b7df6d03397f53f4bcf959cbb804ed719f8735716c4f81f586ce43feb3f6,
meaning_plane,PRM-PSY-004,Sacred Surrender Framework,psychological_diagnostics,"Identify what the client is fighting that they cannot control, and strategically cease resistance to restore nervous system regulation. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-004.yaml,114babb0216516959698b7caf518d97cf39f935b50edaa1ca22287783bcd30e4,
meaning_plane,PRM-PSY-005,Play as Physiological Medicine,psychological_diagnostics,"Prescribe purposeless, joyful play as a biological intervention to force the nervous system out of chronic threat states. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-005.yaml,d9e12a939984d9218ed70f076f5d6aff819e9a928649e464961e14d0ac407530,
meaning_plane,PRM-PSY-006,Deep Questions,psychological_diagnostics,"Ask questions that target values, beliefs, and emotional experiences rather than objective facts. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-006.yaml,271b389480ad6f76ca7e571f5bd56984fcd41155a36c0ef471d85f29b89ff1ee,
meaning_plane,PRM-PSY-007,Identification Builds the Bridge,psychological_diagnostics,Establish felt similarity and shared vulnerability to reduce resistance before introducing a challenge. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-007.yaml,0ff99684c915507b0276f2607614ed56acb99d9ea5a4ca14400e03dbf287d690,
meaning_plane,PRM-PSY-008,Attack Problem Not Person,psychological_diagnostics,Separate the human identity from the behavioral issue to preserve the alliance while delivering correction. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-008.yaml,1f63263ab6e0178e3c62feda7bfc5951ea02f1dd8bdafa96b15efd0a0381cfeb,F01|F02|F08|F09|F18
meaning_plane,PRM-PSY-009,Stress Pot Regulator,psychological_diagnostics,"Audit the cumulative inputs filling the client's stress capacity, and selectively remove inputs to prevent neurobiological overflow. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-009.yaml,e9138c2234040bb39d06e3b5e678ad0176a8b586efd7776400d18e5cd99ae5a7,
meaning_plane,PRM-PSY-010,Pre-Conversation Architecture,psychological_diagnostics,"Prepare for the interaction by mentally charting goals, potential obstacles, and planned responses before speaking. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-010.yaml,a58ef0b50ff4cd770d9923c57ef5a27d3c86f02c2eafabf84b92b65b91de4a31,
meaning_plane,PRM-PSY-011,Narrative Script Flipping,psychological_diagnostics,"Identify the client's dominant meta-script (e.g., ""Always"", ""Almost"") and force them to engage with empirical evidence that contradicts it. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-011.yaml,0a85a536d50b6c8eb4b24eb4071420b0b9b0e4d9beb6a041f46da132ad429772,
meaning_plane,PRM-PSY-012,Drama Triangle Rotation,psychological_diagnostics,"Refuse to adopt the ""Rescuer"" or ""Persecutor"" roles when faced with a ""Victim,"" stepping completely out of the transactional triangle. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-012.yaml,e8e7f9d018e0b22bef2a88f70da7f9ab67bd88c417c4754bb6e17729e9b3c2b5,
meaning_plane,PRM-PSY-013,Chameleon Protocol,psychological_diagnostics,"Calibrate your linguistic identity (register, diction, cultural shorthand) to mirror the audience's native communication style, forcing them to recognize you as a peer before you speak. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-013.yaml,1d317b0d6a5d76bb64629f18fcc0a85d4d2b6013b5037309b27ffb71893ab2bc,
meaning_plane,PRM-PSY-014,Trojan Horse Narrative,psychological_diagnostics,"Use a genuinely funny narrative setup to bypass the audience's cognitive resistance, delivering a challenging diagnostic truth in the space created by their laughter. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-014.yaml,1d8b66ed250bebc237a16e79387222e086f41901321a58a5655d6ac97f5cf6a2,
meaning_plane,PRM-PSY-015,Outsider Advantage,psychological_diagnostics,"Position yourself as the bridge between disparate groups or domains, leveraging your outsider status to diagnose systemic blind spots that insiders cannot see. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-015.yaml,f881b3bbb51c5faf85edb3e7df517ec84678b751c74c6883a52c16f8b6487836,
meaning_plane,PRM-PSY-016,Systemic Subversion Model,psychological_diagnostics,Reframe the client's or audience's obstacle by demonstrating systems literacy: mapping the exact rules of the constraint and identifying the exploitable loopholes within it. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-016.yaml,da4cad185dcbc8c3c755c9b825aa7d7160f212c62cb618c9c235df645f6945da,
meaning_plane,PRM-PSY-017,Empathy Inversion,psychological_diagnostics,"Present a familiar problem or conflict exclusively from the perspective of the person or system the audience blames, making the opponent's logic completely comprehensible without excusing their actions. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-017.yaml,de1cf0f4fbeb8db1c4b1b74248ec4a44d4c592c32b9379e22e83a6eb5a009701,
meaning_plane,PRM-PSY-018,Layered Narrative Architecture,psychological_diagnostics,"Tell a highly specific, personal story where the characters and plot mechanics directly mirror the structural dynamics of the overarching concept or system you are teaching. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-018.yaml,be907ad9f2d904d34da0f475cc1497d1004549a029e9b3b040e1da3257caffa8,
meaning_plane,PRM-PSY-019,Resilience Reframe,psychological_diagnostics,"Reframe a catastrophic failure or trauma by immediately identifying the specific tactical advantage, perspective, or immunity the audience gained by surviving it. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-019.yaml,29882bc9f9b278cd9a358fa68844de9f492ac875584cd6653a8f1e3f45722744,
meaning_plane,PRM-PSY-020,The Paradox of Value,psychological_diagnostics,"Identify the single most efficient path to the desired outcome and brutally delete all alternative methods, caveats, and options from the presentation to eliminate decision fatigue. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-020.yaml,d6b496d594619a183a20c3db964b7112c73ab2d480ade0ec65aa4d8830afcfdb,
meaning_plane,PRM-PSY-021,Knowing vs. Feeling,psychological_diagnostics,"Bracket every piece of factual data or instruction with an emotional contextualization that deliberately builds confidence, reduces anxiety, or increases tension, ensuring the information lands in an actionable biological state. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-021.yaml,4cebbef6bd1b1efea67b10b5f438ddbc31b8dacc7e12709560e1d31e3662f7eb,
meaning_plane,PRM-PSY-022,The Iterative Filter,psychological_diagnostics,"Draft content without filtering (the 'spew'), intentionally generating 2-5x more volume than needed, then run a second, ruthless editorial pass (the 'whittle') to assassinate any tangent that distracts from the primary outcome. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-022.yaml,f84fcabed327957827052d1a38b5e86beaa95b8f95ca05a41fb512242b1d6ec1,
meaning_plane,PRM-PSY-023,Audience Ecological Checks,psychological_diagnostics,Filter every instruction or pitch through a checklist of the audience's internal ecology (asking: Does this threaten their identity? Is the effort perceived as worth it? Does this invalidate their values?) and rewrite any point that triggers an ecological rejection. ,sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-023.yaml,0c9555d5feae5263a54e1b900b0191bf8e5d6eedf70ee6c11781f7dbcdb84c3e,
meaning_plane,PRM-PSY-024,Universal Webinar Emotion Palette,psychological_diagnostics,"Map specific emotional states to specific modules of a presentation (e.g., Fear/Loneliness in the hook, Anger/Enthusiasm in the paradigm shift, Safety in the offer) to systematically manipulate the audience's biological readiness to act. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-024.yaml,94e6dd00a58791ebeecc2d67ab1791d4b05d902d9123a43bbf6e85961df76a1d,
meaning_plane,PRM-PSY-025,Clearly Defined Outcome Formula,psychological_diagnostics,"Force all content creation to begin by explicitly defining the 'Audience + Feeling + Result' variables, and relentlessly shrink the scope of the promised result until it can realistically be mapped out in 45-60 minutes. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-025.yaml,1030623e8ff7a866acf47e38eefd5e3ba224d69ec77b2d31609ba94bb8e980f4,
meaning_plane,PRM-PSY-026,Instant Gratification Hook,psychological_diagnostics,"Isolate one tiny, easily executable component of your massive framework and give it away for free with the explicit promise that executing it *today* will yield a measurable, immediate win. ",sources/cmf_primitive_registry_snapshot/meaning_plane/psychological_diagnostics/PRM-PSY-026.yaml,a204a86ef2c289037e9b4e1b769821d82ff814fc6825cccce9fae48f3e28a7f8,
meaning_plane,PRM-REF-001,Partner Over Source,referral_trust_transfer,"Establish a formal, mutually beneficial partnership with a trusted node who actively  hosts the experience, rather than relying on passive link-sharing. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-001.yaml,dd85dec6aff5023f69680b76b5eed4228c2eed4ac6606c0654f43d2467a4226a,
meaning_plane,PRM-REF-002,Trust-Transfer Ladder,referral_trust_transfer,"Stage the introduction so the guest experiences measurable value (such as an interview,  premium output, or benchmark) before any ask or pitch occurs. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-002.yaml,576cc175943e13237f6bdae34fdddac35c0ad2f98e4e7b66c5f96d7aa26d03d8,
meaning_plane,PRM-REF-003,Hidden Asset Mining,referral_trust_transfer,"Convert operational byproducts (e.g., interview footage, benchmark data, coaching  transcripts) into primary acquisition and trust-transfer tools. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-003.yaml,8882ca73c0583fa60c3036cc4b229cd1aedd55e096c9b0d205e18b1e40c2fbe1,
meaning_plane,PRM-REF-004,Piggyback Distribution,referral_trust_transfer,Leverage a partner's existing audience and established trust rather than attempting  to build distribution from zero. ,sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-004.yaml,e63a34a80a5b9709eaa58f96479524a5ff14a857eb5a14cbf6b1849de4088c2d,
meaning_plane,PRM-REF-005,Recipient-Centric Relationship Artifact Design,referral_trust_transfer,"Deliver premium proof outputs that make the recipient feel proud and elevate their  status, explicitly avoiding overt platform branding or promotional hooks. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-005.yaml,0fd751a3582c89a0d9fd2517ab4d8a61f5a34b94595784a623dcfe2a552a496c,
meaning_plane,PRM-REF-006,Preemptive Value Shaping,referral_trust_transfer,"Deliver insight before the prospect enters commodity-comparison mode, shaping their  understanding of the problem to uniquely match your capability. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-006.yaml,6e4d4562900f9c4fbb5255abd7972b52125f9f6700e5bca1940ccee709a25f9a,
meaning_plane,PRM-REF-007,Commercial Reframe Architecture,referral_trust_transfer,Change the prospect's understanding of their problem through commercial teaching  before introducing any specific product solution. ,sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-007.yaml,b11d02618c8b0a62315d03129b60e31f315e98d124a0da79169bd1a029aaf157,
meaning_plane,PRM-REF-008,Message-to-Role Resonance Mapping,referral_trust_transfer,"Tailor the insight and the 'Commercial Reframe' to the specific metrics, anxieties,  and vocabulary of the stakeholder's role. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-008.yaml,21abadd6d9f999e94fa4eaf8e0771c196373df5c75cc1e9138e5a7b8a1f272c0,
meaning_plane,PRM-REF-009,Constructive Tension Control,referral_trust_transfer,"Allow the prospect to sit with the discomfort of their problem (the tension)  without immediately offering discounts, soothing platitudes, or premature solutions. ",sources/cmf_primitive_registry_snapshot/meaning_plane/referral_trust_transfer/PRM-REF-009.yaml,f9df5fbe2ad8315fe2a7a69e74d9150b98d3c2619a36260f5dc9d15ffdad7d93,
meaning_plane,PRM-VSG-001,Composition as Eye-Path Engineering,visual_sonic_guidance,Structure visual elements within the frame to force a specific sequence of eye movement. ,sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-001.yaml,568cd44028280d169316748ee58268e76ea3222423339eb6990b344268234698,F17|F19
meaning_plane,PRM-VSG-002,Workflow Creates Aesthetics,visual_sonic_guidance,Design the production workflow to naturally output the desired aesthetic quality. ,sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-002.yaml,e4bb80bce36d22ff600cc33e9feefbd453dee83ec5713ac5f8c7713e952b51cf,
meaning_plane,PRM-VSG-003,Intent Governs Style,visual_sonic_guidance,Subordinate all stylistic choices to the specific communication intent of the artifact. ,sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-003.yaml,2be2e140588e23e43b4461c9443884b09401f6541ea29bdbae8e945e4672e30c,F01|F07|F12|F15|F16
meaning_plane,PRM-VSG-004,Silence as Narrative Device,visual_sonic_guidance,"Insert deliberate, absolute silence into the sonic flow to create pressure and activate the listener's imagination. ",sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-004.yaml,8819fbb37c9a14062de88c8c13195918bb87c1282e58c260fdedb69f0dc715cf,
meaning_plane,PRM-VSG-005,Visual Emphasis Must Be Intentional,visual_sonic_guidance,Artificially emphasize the primary subject or message while deliberately suppressing competing visual elements. ,sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-005.yaml,07b80047497eb2a5b530302657b2c26343515134bd2a614b8b851f8c23e94831,
meaning_plane,PRM-VSG-006,Polyphony and Controlled Density,visual_sonic_guidance,"Layer multiple sonic elements to build richness, while ruthlessly EQing and mixing to protect the primary signal. ",sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-006.yaml,865299adc13af3c8522c7d6ccacb23cd31c84f0cdb87783b8eb48b0935b24b5e,
meaning_plane,PRM-VSG-007,Order Imposed on Chaos,visual_sonic_guidance,"Identify the core signal within a chaotic environment and aggressively crop, filter, or restructure the surroundings to highlight that signal. ",sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-007.yaml,d56a73f1fb4e252c69357fa554e28dce2059a45ce7525168df31ade89b2dbb4e,
meaning_plane,PRM-VSG-008,Character Coherence Beats Beauty,visual_sonic_guidance,"Align all stylistic elements to support the narrative thesis, rejecting choices that look 'nice' but contradict the message. ",sources/cmf_primitive_registry_snapshot/meaning_plane/visual_sonic_guidance/PRM-VSG-008.yaml,ac3fe521a70049cc80a5638d6476ae87c0a1226ae4eb38ae9ef1966e7844ba01,
