record_type,id,title,parent,status,requirement_decision_or_gate,applicability,code_evidence,test_evidence,prd_or_schema_evidence,verified_gap,verdict,verdict_blocker
functional_requirement,FR-061,Assign an explicit capability ownership type,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"Each capability must be assigned to deterministic_module, typed_model_program, jit_skill, external_reference, human_decision, independent_evaluator, tool_or_provider_adapter, or hybrid_pipeline.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-062,Use reliability and cost criteria for ownership,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"Ownership decisions must consider mechanical determinism, semantic judgment, reuse, authority, evaluation independence, provider dependence, testability, latency, cost, and the cheapest reliable execution form.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-063,Represent hybrid capability pipelines,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"Capabilities requiring multiple execution forms must declare ordered components, contracts, authority boundaries, and failure ownership rather than being forced into one owner type.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-064,Compile responsibility-centered modules,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"The Builder must group capabilities into modules with one cohesive responsibility, small public interfaces, owned contracts and invariants, explicit exclusions, dependencies, failure modes, and a reason for the boundary.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-065,Declare test seams for every module,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"Each module must declare its public test seams, expected fixtures, contract tests, failure injections, and observable outputs.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-066,Compile a harness-specific Phase Graph,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"The Builder must derive phases, dependencies, executors, parallelism, inputs, outputs, completion criteria, failure owners, and invalidation edges appropriate to the atomic harness.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-067,Represent sequential and parallel phase dependencies,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"The Phase Graph must distinguish strict sequence, parallel-safe work, joins, retries, human gates, and terminal states.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-068,Compile a phase-specific Context Graph,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"For every phase, the Builder must define included evidence, decisions, contracts, skills, references, exclusions, conditional loads, unload behavior, and downstream exposure policy.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-069,Use versioned typed phase handoff contracts,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"Every authoritative phase output must use a versioned contract that declares producer, consumers, required and optional fields, provenance, authority, validation, compatibility, mutability, and invalidation behavior.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-070,Prohibit silent downstream rewriting,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"A downstream phase may accept, challenge, request repair, or derive from an upstream contract but may not silently modify it.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-071,Validate ownership and dependency impact,"F07 Capability Ownership, Modules, Phases, Contexts, and Contracts",draft_for_review,"The Builder must detect orphan capabilities, multiple conflicting primary owners, circular phase dependencies, hidden contract consumers, and missing invalidation edges before readiness.",applicable,"src/cmf_harness_spec_builder/{models.py:416-572,743-970,decision_tree.py:18-185}","tests/test_spec_builder_v2.py:211-267,507-568",prd/05-features/F07-capability-module-phase-contract.md,"F07: Several typed contracts and decision ownership labels exist; complete capability/module/phase graphs, executable handoffs, ownership validation, and contract compilers do not.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-072,Maintain a versioned reference registry,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"The Builder must register doctrine, ontologies, registries, examples, counterexamples, templates, provider guidance, rights rules, and SPR resources with stable IDs, versions, hashes, owners, authority, and content roles.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-073,Support explicit loading policies,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"Each reference must use a declared loading mode such as always, phase_local, skill_local, conditional, retrieval_only, human_only, or forbidden_at_runtime.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-074,Define influence boundaries for references,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,References must be able to declare the decisions or outputs they may inform and the domains they must not influence.,applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-075,Compile progressive disclosure pointers,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,Canonical skills and phase instructions must inline only universally required procedure and use typed context pointers for branch-specific or heavy reference material.,applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-076,Govern SPR as phase-local creative priming,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"The Builder must treat Sparse Priming Representation as a conditional creative-presence resource loaded only after evidence, meaning, authority, and wrong-reading locks required by the phase are resolved.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-077,Compile a Context Budget Policy per phase,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"Every model-driven phase must declare hard and soft token, latency, and cost budgets, required versus optional context classes, compression permissions, retrieval policies, and budget-failure behavior.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-078,Rank context by functional necessity,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"The JIT compiler must prioritize phase responsibility, output contract, ratified decisions, bindings, canonical procedure, harness adaptation, direct evidence, constraints, conditional references, examples, and enrichment in that order unless the profile specifies a justified override.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-079,Block rather than silently truncate required context,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"If required context exceeds the approved budget, the Builder must block and recommend phase splitting, typed compression, retrieval, deduplication, reference redesign, model-policy change, or an authorized budget increase.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-080,Emit a complete context manifest,"F08 Reference, SPR, and Minimum Complete Context",draft_for_review,"Every JIT Execution Capsule must list included, excluded, summarized, retrieved, and compressed resources; their hashes; their token contribution; and the rationale for each decision.",applicable,src/cmf_harness_spec_builder/models.py:416-462,"tests/test_spec_builder_v2.py:211-222,558-568",prd/05-features/F08-reference-spr-context.md,"F08: Context-plan fields are modeled, but no reference registry, SPR compiler, loading policy engine, precedence resolver, context manifest compiler, or budget enforcement exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-081,Maintain a Canonical Skill Capability Registry,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"The Builder must maintain a versioned registry of reusable procedural capabilities with stable IDs, names, responsibilities, input and output contracts, authority lane, failure modes, reasoning modules, maturity, artifact availability, and evaluation receipts.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-082,Organize canonical skills by authority lane,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"Every canonical skill must declare its Hunter, Analyst, Composer, or Commander lane without turning the lane into a monolithic agent or nested skill hierarchy.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-083,Track skill maturity and plasticity,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"Canonical skills and adaptations must use governed maturity states with promotion, change, regression, deprecation, and migration rules.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-084,Run a formal skill necessity and capability-gap test,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"Before creating a JIT Skill, the Builder must determine whether deterministic code, a schema, validator, tool, inline instruction, external reference, human decision, existing canonical skill, or adapter can reliably satisfy the capability.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-085,"Prefer reuse, adaptation, or adapter composition",F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"The Builder must attempt exact canonical reuse, harness-local ecological adaptation, or a bounded adapter before authorizing a new canonical capability.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-086,Compile a typed Skill Design Brief,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"Every new or materially adapted skill must begin from a reviewable structured brief covering intent, target, context, trigger or program invocation, inputs, action, method, modules, constraints, output artifact, success criteria, failure evidence, and runtime budgets.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-087,Use leading words as tested behavioral anchors,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"A skill may declare one or more compact leading words or phrases only when they encode a clear behavioral prior, reduce instruction duplication, and are evaluated against the target failure mode.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-088,Compile portable progressively disclosed skill packages,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"The Builder must compile the typed skill definition into a compact SKILL.md plus only justified references, schemas, scripts, examples, templates, evaluation cases, and a manifest.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-089,Bind skill packages to evaluation assets,F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"Every skill package must identify its baseline controls, positive cases, adversarial cases, counterexamples, scoring rubric, maturity requirements, and latest evaluation receipt.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-090,"Detect skill no-ops, sediment, and redundancy",F09 Canonical Skill Ecology and Skill Design Compiler,draft_for_review,"The Builder must analyze whether skill content changes behavior over control, duplicates canonical meaning, contains stale or unreachable branches, or repeats guidance already enforced by code or contracts.",applicable,src/cmf_harness_spec_builder/models.py:528-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F09-canonical-skill-ecology.md,"F09: Skill references and JIT plans are data models only; no canonical registry, dependency resolver, maturity workflow, behavior evaluation, versioning, or promotion process exists.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-091,Represent harness-local skill adaptations,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The Harness IR must define how a canonical skill's ontology, procedure, completion criteria, references, failure modes, and evaluation mutate for one atomic harness without creating a new canonical skill identity.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-092,Define Skill Composition Recipes,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The Builder must compile reusable recipes declaring the canonical skills, adaptations, reasoning modules, reference branches, runtime bindings, output contracts, and evaluation hooks required for a phase or execution path.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-093,Compile runtime binding schemas,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"Every recipe must declare required, optional, conditional, derived, and forbidden runtime variables; their types; sources; authority; dependencies; defaults; and missing-value behavior.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-094,Assemble capsules through deterministic code,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The generated harness must use a deterministic JIT compiler—not a free-form model decision—to select authorized skills, versions, branches, references, bindings, contracts, and context for a ready phase.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-095,Resolve binding dependencies before compilation,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The JIT compiler must topologically resolve upstream contracts, human decisions, deterministic derived values, and conditional variables before assembling instructions.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-096,Apply typed authority and precedence rules,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,The compiler must resolve conflicts using field-specific authority and precedence rules rather than a generic prompt-time judgment.,applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-097,Enforce approved degradation policies,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"When a value or reference is unavailable, the compiler may continue only through a target- and field-specific degradation policy that defines substitutes, quality impact, provisional status, and authorization ceiling.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-098,Compile Minimum Complete Context,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,The compiler must assemble the smallest complete authorized context for the active phase using the Context Budget Policy and Reference and Loading Graph.,applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-099,Emit a complete JIT capsule package,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"Each compilation must produce a typed Execution Capsule, compiled instructions or program input, context manifest, resolved binding manifest, output-contract binding, and compilation receipt.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-100,Bind exact versions and hashes,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The capsule must record canonical skill versions, adaptation versions, recipe version, reference hashes, evidence lock, model policy, compiler version, output contract, and compiled prompt or program hash.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-101,Treat capsules as ephemeral phase-local artifacts,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"A JIT Execution Capsule must declare its owning phase, lifetime, unload policy, downstream exposure, and prohibition against automatic canonical promotion.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-102,Preserve deterministic assembly and bounded stochastic execution,F10 Skill Composition Recipes and Deterministic JIT Execution Capsules,draft_for_review,"The runtime architecture must keep context selection, dependency resolution, validation, and routing deterministic while assigning only the bounded semantic or creative transformation to the model program.",applicable,src/cmf_harness_spec_builder/models.py:574-620,tests/test_spec_builder_v2.py:224-237,prd/05-features/F10-skill-composition-jit-capsules.md,"F10: A static execution-plan model exists; there is no skill composition planner, recipe compiler, runtime capsule compiler, adapter, budget check, or execution test.",,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-103,Evaluate every skill-system layer,"F11 Behavioral Evaluation, Benchmark Portfolio, Maturity, and Scorecards",draft_for_review,"The Builder must define distinct evaluation suites for Canonical Skills, harness adaptations, composition recipes, JIT capsules, and end-to-end phase behavior.",applicable,"No benchmark, evaluator, corpus, scorecard, or receipt implementation found under src/.","No protected-corpus, repeated-run, independent-evaluation, or scorecard test found in tests/.",prd/05-features/F11-behavioral-evaluation-benchmarks.md,F11: The behavioral evaluation subsystem is absent.,,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
functional_requirement,FR-104,Require a no-guidance control,"F11 Behavioral Evaluation, Benchmark Portfolio, Maturity, and Scorecards",draft_for_review,Behavior-shaping skills and prompt guidance must be compared with a realistic control that omits the candidate guidance.,applicable,"No benchmark, evaluator, corpus, scorecard, or receipt implementation found under src/.","No protected-corpus, repeated-run, independent-evaluation, or scorecard test found in tests/.",prd/05-features/F11-behavioral-evaluation-benchmarks.md,F11: The behavioral evaluation subsystem is absent.,,UNRESOLVED_GOVERNANCE: the applicable AGENTS.md defines no Stage 1 requirement-coverage verdict vocabulary
